2017/12/18,'000300,3985.2914,4008.0688,3967.9343,3983.2965,3980.8558,0.1114,77853375
2017/12/15,'000300,3980.8558,4020.2668,3974.9277,4018.7313,4026.1516,-1.125,89044389
2017/12/14,'000300,4026.1516,4057.6245,4013.8546,4050.9028,4050.0927,-0.5911,80768862
2017/12/13,'000300,4050.0927,4052.6878,4004.7436,4013.8319,4016.0163,0.8485,77546131
2017/12/12,'000300,4016.0163,4070.1503,4015.4546,4068.5053,4069.4997,-1.3143,84338718
2017/12/11,'000300,4069.4997,4069.4997,4005.2687,4006.8784,4003.3792,1.6516,97148946
2017/12/8,'000300,4003.3792,4014.1387,3955.44,3962.8288,3971.0569,0.8139,89282861
2017/12/7,'000300,3971.0569,4017.9465,3955.9939,4003.5826,4015.8211,-1.1147,90254045
2017/12/6,'000300,4015.8211,4031.7533,3964.8087,4027.1231,4040.1704,-0.6027,109286205
2017/12/5,'000300,4040.1704,4045.9331,4006.5432,4007.9361,4018.8571,0.5303,154087076
2017/12/4,'000300,4018.8571,4032.9859,3982.3182,3989.0466,3998.1365,0.5183,102647219
2017/12/1,'000300,3998.1365,4027.1064,3984.3776,4003.5604,4006.0993,-0.1988,97386913
2017/11/30,'000300,4006.0993,4052.797,3988.0018,4034.0091,4053.7529,-1.1755,107983345
2017/11/29,'000300,4053.7529,4069.2418,4004.687,4061.3545,4055.8235,-0.0511,124553642
2017/11/28,'000300,4055.8235,4056.4753,4010.2955,4034.2057,4049.9475,0.1451,102058095
2017/11/27,'000300,4049.9475,4088.9318,4037.1457,4088.9318,4104.2034,-1.322,143455268
2017/11/24,'000300,4104.2034,4116.5942,4057.4894,4089.4723,4102.3966,0.044,130858040
2017/11/23,'000300,4102.3966,4214.1895,4086.9018,4213.3781,4227.5666,-2.9608,178147228
2017/11/22,'000300,4227.5666,4260.6395,4191.145,4228.3721,4217.7015,0.2339,186477003
2017/11/21,'000300,4217.7015,4220.2636,4129.9783,4131.8482,4143.8334,1.7826,180350821
2017/11/20,'000300,4143.8334,4144.5144,4060.9636,4093.734,4120.8508,0.5577,137447258
2017/11/17,'000300,4120.8508,4122.3756,4081.3723,4094.0787,4105.0122,0.3858,191784119
2017/11/16,'000300,4105.0122,4107.617,4062.2734,4063.4943,4073.6696,0.7694,121384414
2017/11/15,'000300,4073.6696,4102.8071,4055.7167,4084.2131,4099.351,-0.6265,120635696
2017/11/14,'000300,4099.351,4133.5462,4086.8903,4129.2736,4128.0733,-0.6958,143236936
2017/11/13,'000300,4128.0733,4137.6455,4115.5507,4115.5507,4111.9112,0.3931,151446309
2017/11/10,'000300,4111.9112,4116.7142,4067.657,4070.2763,4075.8998,0.8835,141817165
2017/11/9,'000300,4075.8998,4076.6102,4038.4004,4043.0663,4048.0057,0.6891,121056335
2017/11/8,'000300,4048.0057,4089.1457,4040.5772,4051.4935,4054.2465,-0.1539,150827719
2017/11/7,'000300,4054.2465,4064.2178,4021.3639,4022.4018,4020.8896,0.8296,152116663
2017/11/6,'000300,4020.8896,4021.6382,3975.4069,3989.1824,3992.6979,0.7061,122081159
2017/11/3,'000300,3992.6979,3999.3373,3963.0263,3992.3496,3997.1343,-0.111,129404439
2017/11/2,'000300,3997.1343,3999.2262,3971.3761,3994.0946,3996.6221,0.0128,126100579
2017/11/1,'000300,3996.6221,4032.4581,3991.3235,4007.9116,4006.7179,-0.252,130417380
2017/10/31,'000300,4006.7179,4009.2828,3983.2565,3995.3935,4009.7218,-0.0749,109178779
2017/10/30,'000300,4009.7218,4033.3394,3960.2698,4022.1641,4021.9676,-0.3045,157387603
2017/10/27,'000300,4021.9676,4024.4645,3991.354,3992.5539,3993.5752,0.711,126672846
2017/10/26,'000300,3993.5752,4013.5988,3973.5535,3980.0479,3976.949,0.4181,129895465
2017/10/25,'000300,3976.949,3978.0893,3954.0011,3958.1669,3959.3953,0.4433,88205458
2017/10/24,'000300,3959.3953,3959.4951,3922.0288,3926.2299,3930.7981,0.7275,93058154
2017/10/23,'000300,3930.7981,3936.2729,3920.6562,3930.8914,3926.852,0.1005,81484980
2017/10/20,'000300,3926.852,3928.9607,3910.1974,3918.5265,3931.2495,-0.1119,72980180
2017/10/19,'000300,3931.2495,3944.0349,3923.6455,3940.5831,3944.1626,-0.3274,106527252
2017/10/18,'000300,3944.1626,3944.4106,3914.8152,3914.8152,3913.0688,0.7946,100969841
2017/10/17,'000300,3913.0688,3924.6141,3900.4758,3910.7894,3913.4462,-0.0096,82241227
2017/10/16,'000300,3913.4462,3947.4239,3913.3224,3926.2754,3921.0017,-0.1927,121355033
2017/10/13,'000300,3921.0017,3927.1744,3908.8885,3912.975,3912.9536,0.2057,90142068
2017/10/12,'000300,3912.9536,3917.4435,3897.5472,3902.0156,3902.6868,0.2631,94340921
2017/10/11,'000300,3902.6868,3913.0695,3885.497,3886.8184,3889.8637,0.3297,104418151
2017/10/10,'000300,3889.8637,3900.7418,3855.4666,3883.0037,3882.2076,0.1972,112532586
2017/10/9,'000300,3882.2076,3918.8391,3876.0322,3910.1149,3836.5013,1.1914,135535851
2017/9/29,'000300,3836.5013,3852.2236,3825.2021,3825.2021,3822.5386,0.3653,93306028
2017/9/28,'000300,3822.5386,3827.3308,3813.7532,3821.5904,3821.2,0.035,93544069
2017/9/27,'000300,3821.2,3832.566,3818.8147,3818.9646,3820.7816,0.011,85655811
2017/9/26,'000300,3820.7816,3821.6928,3808.3827,3810.3333,3817.7915,0.0783,81869407
2017/9/25,'000300,3817.7915,3835.3894,3811.1192,3829.219,3837.7304,-0.5195,103948976
2017/9/22,'000300,3837.7304,3842.252,3816.8225,3826.4589,3837.8176,-0.0023,100619802
2017/9/21,'000300,3837.8176,3860.7977,3837.384,3843.2577,3842.4353,-0.1202,111098192
2017/9/20,'000300,3842.4353,3850.9426,3827.8858,3830.1549,3832.1161,0.2693,101129542
2017/9/19,'000300,3832.1161,3857.303,3820.2885,3849.8794,3843.1428,-0.2869,112432987
2017/9/18,'000300,3843.1428,3862.3589,3832.9626,3832.9626,3831.2965,0.3092,117934405
2017/9/15,'000300,3831.2965,3843.297,3818.5234,3826.1448,3829.9554,0.035,122427006
2017/9/14,'000300,3829.9554,3854.4931,3820.0876,3843.572,3842.6061,-0.3292,115358583
2017/9/13,'000300,3842.6061,3847.7841,3822.9441,3835.5493,3837.9341,0.1217,95410785
2017/9/12,'000300,3837.9341,3849.3885,3822.0037,3832.2422,3825.6453,0.3212,144190242
2017/9/11,'000300,3825.6453,3850.7409,3817.5108,3828.3422,3825.9895,-0.009,123883997
2017/9/8,'000300,3825.9895,3843.0186,3813.9833,3830.0707,3829.8713,-0.1014,106036504
